num,nom,annee_naissance,annee_decès,profession
81489,Damette Félix ,1936.0,,géographe
25769,Fabre-Luce Alfred ,1899.0,1983.0,
49572,Hau Michel ,1943.0,,economiste
67175,Dormois Jean-Pierre,,,professeur
00026861,Duchesne Raymond,,,
00026871,LABELLE Micheline,,,
00026872,LAROSE Serge,,,
00026873,PICHÉ Victor,,,
00026881,Soulier Catherine,,,
47523,Peyrefitte Alain ,1925.0,1999.0,géographe
59215,Bayard Jacqueline,,,
254356,Bidaud Anne-Marie,,,autre
179591,Varine Hugues de ,1935.0,,conseiller
149057,Hindzé Boris,,,
72010,Duhousset E. ,1823.0,,géographe
00026961,Calkins Peter,,,
71856,Lartet Louis ,1840.0,1899.0,historien
11250,Gohau Gabriel ,1934.0,,professeur
282278,Dufays Jean-Louis ,1959.0,,chercheur
282346,Dezutter Olivier,,,philosophe
216786,Giraud Vincent ,1977.0,,philosophe
282546,Ronveaux Christophe,,,chercheur
76403,Bugler Georges ,1903.0,1986.0,historien
659443,Lavallard Jean-Louis,,,
834893,Roux Jean-André ,1866.0,1954.0,
854455,Dumonteille,,,
394562,Deshoulières François ,1861.0,1948.0,archéologue
275874,Parrot André ,1901.0,1980.0,historien
654001,Guyot Yves ,1843.0,1928.0,journaliste
260909,Marchadier Bernard,,,
29245,Guyard Jacques,,,
269323,Gresset Michel ,1938.0,2005.0,professeur
364194,Monnier François ,1950.0,,historien
295920,Etkind Efim ,1918.0,1999.0,professeur
247459,Meesemaecker Laure ,1974.0,,professeur
221895,Della Cananea Giacinto ,1965.0,,professeur
29767,Muchembled Robert ,1944.0,,historien
11659,Guillermaz Jacques ,1911.0,1998.0,autre
47062,Le Borgne Claude,,,
140928,Delisle Ferdinand,,,
48254,Rovan Joseph ,1918.0,2004.0,journaliste
609481,Fleury Victor,,,directeur
265404,Degrange M,,,
00027271,Haeck Philippe,,,
400586,Donze Jacques,,,
296549,Dumoulié Camille ,1955.0,,professeur
77902,Pellerin J.,,,
255267,Sevin Olivier ,1954.0,,géographe
31838,Khôi Lê,,,
267515,Hermitte Jean-Emile ,1911.0,1995.0,autre
370996,Delon Michel ,1947.0,,professeur
4781,Dalmasso Etienne ,1932.0,1992.0,géographe
245359,Sourp Robert,,,géographe
225340,Comiti Vincent-Pierre ,1949.0,,anthropologue
267652,Marchand Jean-Pierre ,1942.0,,géographe
155148,Gross Jean-Pierre ,1937.0,,historien
258444,Dedieu Jean-Pierre ,1948.0,,chercheur
390877,Drain Michel ,1932.0,,géographe
735359,Criton Pascale ,1954.0,,
294206,Jacob Christian ,1955.0,,chercheur
177311,Curien Annie,,,autre
00027611,La rédaction de Politique Étrangère,,,
167203,Leduc Guyonne ,1958.0,,professeur
00027651,Warwick Jack,,,
179492,Mairesse François ,1968.0,,directeur
215218,Haubert Maxime ,1937.0,,autre
35599,Descreux Claire,,,
179729,Dessouane Patrick,,,
601123,Marsanne de Fontjuliane Jean-Louis-Charles-François comte de ,1741.0,1815.0,autre
392941,Servantie Alain,,,conseiller
249254,de Budé Guy ,1884.0,1958.0,philosophe
178924,Beck L.,,,
33986,BRENDER Anton ,1947.0,,economiste
216530,Thiveaud Jean-Marie,,,
9143,Medam Alain ,1936.0,,sociologue
33626,Delbourg Denis,,,
211442,Guiart Jean ,1925.0,2019.0,anthropologue
228332,Dos Santos Theotonio ,1936.0,2018.0,sociologue
350263,Lemosse Michel ,1940.0,,
260002,Rio Cédric,,,
395921,Mongez Antoine ,1747.0,1835.0,autre
00027891,Zylberberg Jacques,,,
350761,Kolendo Jerzy ,1933.0,2014.0,historien
278813,Boutin Véronique,,,
294471,Chiha Michel ,1891.0,1954.0,
75310,Léon Alain ,,,economiste
00027951,Tcheuyap Alexie,,,
250675,Maraini Toni,,,
833342,Carnegie Andrew ,1835.0,1919.0,
823745,Lavabre Simone,,,
68609,Gut Philippe,,,autre
31379,Henri Daniel,,,
256394,Drouot Henri ,1886.0,1955.0,professeur
174194,Fugier André ,1896.0,1976.0,historien
00028091,Duquette Michel,,,
00028101,Larouche Marie-Claude,,,
63201,Besnier Jean-Michel ,1950.0,,autre
00028171,Citton Yves,,,
63153,Ward Gérard,,,
63154,Chandra Rajesh,,,
658382,Yang Qiumei,,,
00028201,Zhengming,,,
176135,Seurre Jacques,,,
178286,Bo Dan,,,
178287,Yan Shi,,,
228337,Vasseur Anne-Marie,,,
00028221,St-Germain Philippe,,,
221623,Chatillon Dominique,,,
257325,Delaunay Jean-Marc ,1950.0,,historien
243449,Woronoff Michel ,1934.0,,professeur
257152,Blanchard Anne,,,
273016,De Ridder Alfred ,1865.0,1933.0,historien
223026,Paquette Jean-Marcel ,1941.0,,professeur
263649,Boquet Yves ,1956.0,,géographe
157287,Le Bon Gustave ,1841.0,1931.0,médecin
284666,Renaud Michel ,1949.0,,
272539,Morel Mary-Annick,,,directeur
278504,Derville Alain,,,
161575,Nauroy Jacques ,1923.0,1988.0,
177446,Bange Christian,,,
234480,Satge Christian,,,
211919,Lyna Frederik,,,fondateur
735279,Polack Jean-Claude ,1936.0,,autre
736738,Bataller Alexandre,,,
63229,Derville Grégory ,1970.0,,
82660,Verhaeren Raphaël-Emmanuel ,1934.0,,théologue
609408,Brès Jean-Antoine,,,
281681,Pélissier Léon-Gabriel ,1863.0,1912.0,historien
370757,Ricken Ulrich,,,
147172,Fressoz Pierre-François,,,
248386,Deboulonne Marie-Jocelyne,,,
248369,Popot Raymonde,,,
279944,Rafroidi Patrick ,1930.0,1989.0,
261715,Guilloux François,,,
279931,Deguy Michel ,1930.0,,philosophe
63715,Gugenheim Suzanne,,,journaliste
268491,Tudesq André-Jean ,1927.0,2009.0,directeur
54721,Mushakoji Kinhide ,1929.0,,
00028611,IEDES,,,
198722,Kushner Eva ,1929.0,,professeur
00028631,Kierans Eric W.,,,
385550,Rossel Frieda,,,
385549,Merceron Colette ,,2000.0,
799317,Denonain Jean-Jacques,,,
207539,Damme Olivier,,,
42604,Galloul Mahfoud,,,
156926,Patrin-Leclère Valérie,,,
283056,Masson Pierre ,1948.0,,autre
00028711,Giroux Dalie,,,
396099,Edelblutte Simon ,1966.0,,géographe
67467,Crognier Émile,,,directeur
72924,Nakroumi M.,,,
273742,Poulain Michel ,1947.0,,chercheur
268039,Tapia Stéphane de,,,autre
226248,Verbeke Véronique,,,
83254,Tutiaux-Guillon Nicole,,,autre
391827,Edel Jean-Bernard,,,
227048,Ravenel Loïc ,1969.0,,géographe
64515,Knafou Rémy ,1948.0,,géographe
390230,Sultan Ismail Z.,,,
242124,Guichard Francois ,1946.0,2002.0,géographe
74759,Henny Léonard,,,
00028881,Département des diagnostics de l'OFCE,,,
5250,Bourry Claude,,,
280929,Salinas Patricia,,,
247134,Tronquart Georges ,,2014.0,
228729,Wolpin Miles D.,,,
230249,Roques Irène,,,
34513,Lévy-Jacquemin Jacques,,,
228012,Friedmann Georges ,1902.0,1977.0,sociologue
199433,Jodogne Pierre,,,professeur
283440,Deperchin-Gouillard A.,,,
157935,Guillot Roland,,,autre
839677,Cambacérès Jean-Jacques Régis de ,1753.0,1824.0,
00029013,IHRF - Institut d'histoire de la Révolution française,,,
583324,Éprémesnil ,1745.0,1794.0,
401042,Pétion de Villeneuve Jérome ,1756.0,1794.0,autre
593126,Mortermart Victurnien-Bonaventure-Victor de Rochechouart marquis de ,1753.0,1823.0,autre
402008,Maury Jean Siffrein abbé ,1746.0,1817.0,autre
401540,Robespierre Maximilien ,1758.0,1794.0,autre
593127,Buttafuocco Mathieu de ,1731.0,1806.0,autre
415983,Châtelet Louis-Marie du ,1727.0,1793.0,autre
401007,Mirabeau Honoré-Gabriel Riquetti comte de ,1749.0,1791.0,autre
162669,Buttoud Gérard ,1949.0,,economiste
260296,Duclert Vincent ,1961.0,,professeur
173,Jacob Pierre,,,
252818,Leveau Philippe ,1940.0,,
162373,Tourny Ph.,,,
34147,Camy Olivier ,1960.0,,autre
404535,Buisson Ferdinand ,1841.0,1932.0,fondateur
213132,Marchand Yvette,,,géographe
396140,Lavagne Henri ,1939.0,,directeur
203332,Milanese Andrea,,,
273091,Vayssière Bertrand,,,
276495,Wall Richard,,,
275298,Perrenoud Alfred ,1933.0,,historien
273583,Bourdelais Patrice ,1949.0,,historien
199383,Steinberg Maxime,,,historien
236054,Dufournier Daniel,,,archéologue
236583,Flambard Héricher Anne-Marie ,1946.0,,archéologue
264373,Steinberg Jean,,,géographe
36882,Adamska Anna,,,professeur
261235,Libault André,,,
236173,Roth Juliana,,,
236436,Santagati Grazia,,,
393286,McKay John,,,
393287,Gicquiau Annick,,,
150024,Richeri Giuseppe,,,
5824,Gamberini Marie-Christine,,,autre
393561,Szelenyi Ivan ,1938.0,,sociologue
73716,Balandier Anne,,,
59948,Maillard Didier,,,
287763,Bassoni Marc ,1961.0,,chercheur
282644,Richez-Battesti Nadine,,,economiste
80840,Capelle-Blancard Gunther,,,chercheur
24671,Chauveau Thierry ,1945.0,2017.0,economiste
213047,Lefèbvre Mathieu ,1977.0,,chercheur
269333,Bleikasten André ,1933.0,2009.0,professeur
31523,Chevallier Jean-Jacques ,1900.0,1983.0,juriste
257351,Boutry Philippe ,1954.0,,anthropologue
149431,Reuter Paul ,1911.0,1990.0,economiste
193834,Martens Stefan ,1954.0,,
194929,Tomka Miklos ,1941.0,,
194967,Imhoff Marlène,,,
194968,Imhoff Gérard,,,
194935,Lenarczyk Wojciech,,,
194975,Balasinski Justyne,,,autre
143699,Ma Mung Emmanuel ,1951.0,,autre
2753,Hodeir Catherine,,,professeur
235822,Neveu Catherine,,,anthropologue
245709,Fournier Christine,,,
284942,Palard Jacques,,,directeur
6449,Poliakoff Augur V.,,,
224607,Pfeiffer Katrin,,,
224506,Weber Luc,,,
222919,Cretieneau Anne-Marie,,,economiste
220353,Genicot Léopold ,1914.0,1995.0,historien
197196,Pirenne Jacques-Henri ,1891.0,1972.0,
248601,Dézert Bernard,,,
285389,Arbos Philippe ,1882.0,1956.0,géographe
300324,Solonel Michel,,,
173997,Shaffer Harry,,,
176228,Ciamaga L.,,,
176538,Korbonski Andrzej,,,professeur
176764,Tyrka Stanislaw,,,
294190,Déjeant Pons Maguelonne,,,conseiller
32204,Austruy Jacques,,,economiste
26184,Saint Marc Michèle,,,
29215,Wong R. ,1949.0,,
274239,Trenard Gabrielle-Louis,,,
253590,Pietri Charles ,1932.0,1991.0,historien
79509,Le Brun Jacques ,1931.0,,historien
181325,Kłoczowski Jerzy,,,
254820,Hantrais Linda,,,autre
254821,Letablier Marie-Thérèse ,1947.0,,sociologue
249636,Chamla Marie-Claude,,,
59690,Kherumian R. ,1900.0,,anthropologue
277534,Cusset Christophe ,1966.0,,professeur
71729,Bataillard Paul ,1816.0,1894.0,paléographe
370762,Vercruysse Jérôme,,,
80100,Van Houtte J.-A. ,1913.0,2002.0,
63129,Desroche Henri ,1914.0,1994.0,fondateur
285667,Goichot Emile ,1925.0,2003.0,philosophe
30363,Collomp Alain ,1936.0,,médecin
84075,Urjewicz Charles,,,autre
232707,Chevalier Auguste ,1873.0,1956.0,géographe
67728,Foreman-Peck James,,,historien
67903,Soutou Georges-Henri ,1943.0,,historien
253084,Raveux Olivier,,,autre
276836,Gourdon Vincent,,,professeur
287533,Boué A. ,1794.0,1881.0,médecin
9824,Houssel Jean-Pierre ,1934.0,,géographe
272065,de Bernoff Michel,,,
211981,Gibert André ,1893.0,1985.0,géographe
173900,Davoine Lucie ,1978.0,,economiste
145495,Erhel Christine ,1971.0,,autre
271182,Burky Charles,,,
201734,Sabourin Paul,,,
43483,Waquet Jean-Claude ,1952.0,,paléographe
203119,Hoerisch Jochen,,,
202598,Vorländer Hans ,1954.0,,professeur
29959,Koyré Alexandre ,1882.0,1964.0,
215760,Kojevnikoff A. ,1902.0,1968.0,philosophe
250843,Dumézil Georges ,1898.0,1986.0,historien
256521,Boisset Jean ,1909.0,1978.0,
216081,Bélaval Yvon ,1908.0,1988.0,philosophe
61564,Villeval Marie-Claire ,1957.0,,economiste
240815,Merle Vincent ,1950.0,2013.0,
238278,Bertrand Olivier,,,
244803,de Besses Marie,,,
151222,Dastur Françoise ,1942.0,,philosophe
47266,Honti François,,,
350321,Gonzales Antonio ,1960.0,,directeur
33079,Paris-Horvitz Sébastien,,,
2305,Villa Pierre ,1950.0,,autre
80394,Mendras Henri ,1927.0,2003.0,sociologue
00030682,Cellule de sociologie,,,
64843,Briard Jacques ,1933.0,2002.0,
202416,Price Jennifer,,,
255990,Cahen Claude ,1909.0,1991.0,historien
397141,Higounet Charles ,1911.0,1988.0,professeur
155131,Golsong Héribert ,1927.0,2000.0,juriste
284832,Vergote Antoine ,1921.0,2013.0,théologue
277337,Molitor Michel,,,
67380,Lhomme Jean ,1901.0,1987.0,professeur
32101,Paues Wilhelm,,,
276712,Dassetto Felice,,,sociologue
25031,Herland Michel,,,economiste
82874,Girardin Eric ,1955.0,,economiste
29169,Lavigne Marie ,1935.0,,economiste
24551,Bourguignon François ,1945.0,,economiste
58762,Weiller Jean ,1905.0,2000.0,juriste
26336,Wyplosz Charles ,1947.0,,economiste
3180,Drèze Jacques H. ,1929.0,,economiste
24964,Giavazzi Francesco,,,economiste
24969,Giovannini Alberto,,,economiste
59112,James Emile ,1899.0,1992.0,economiste
266861,Dobremez Jean-François ,1941.0,2009.0,professeur
24498,Blancheton Bertrand ,1971.0,,historien
195113,Maurel Mathilde ,1966.0,,economiste
237124,Cartapanis André ,1952.0,,economiste
210819,Fontagné Lionel ,1958.0,,professeur
68307,Sid Ahmed Abdelkader,,,chercheur
228982,Talha Larbi,,,economiste
74733,Lautier Bruno ,1948.0,2013.0,economiste
59450,Salama Pierre ,1942.0,,economiste
59844,Guibert-Sledziewski Élisabeth ,1950.0,,autre
60172,Cheysson Claude ,1920.0,2012.0,
204651,Gautier Brigitte ,1958.0,,
218913,Livet Roger ,1919.0,2010.0,
249970,Recht Roland ,1941.0,,historien
258926,D,,,
400670,Chevalier Jean-Pierre,,,ingénieur
419972,Calay Vincent,,,
268231,Pombeni Paolo ,1948.0,,journaliste
10417,Murteira Mario ,1933.0,,economiste
26587,Frognier André-Paul,,,directeur
145011,Duchesne Sophie,,,autre
26865,Berger Guy,,,
32133,Boy Daniel,,,sociologue
24279,DE SIERRA Carmen,,,
81436,Couppié Thomas,,,
80870,Mansuy Michèle,,,
25032,Herzog Colette,,,autre
62449,Lafay Gérard,,,conseiller
81937,Barkaoui Ahmed,,,
157133,Bureau Jean-Christophe,,,autre
148888,Butault Jean-Pierre ,1948.0,,chercheur
299827,Rousselle Jean-Marc,,,
81569,Albert Jean,,,
81498,Lemaire Maryvonne,,,
149340,Ruffio Philippe,,,autre
221830,De Oliveira Matthieu,,,
219854,Padoa-Schioppa Tommaso ,1940.0,2010.0,economiste
226532,Paguet Jean-Michel,,,
213768,Lelart Michel,,,chercheur
271962,Schoenmaker Dirk,,,economiste
229777,Le Pen Claude,,,
229824,Lachaud Claire ,1966.0,,
229784,Rochaix Lise,,,
62396,Mojon Benoît,,,economiste
260083,Ferreira Vitor Sérgio,,,
260084,Nunes Cátia,,,
142563,Funk A.,,,
142564,Werkentin F.,,,
142573,Knaut-Torel Aline,,,
145646,Brammertz Serge,,,
162728,Coda Nunziante G.,,,
261283,Beaucourt Chantal,,,
47315,Creel Jérôme,,,chercheur
230209,Corpakis Dimitri,,,
233342,de Larosière Jacques,,,
25158,Laurent Thierry,,,economiste
225868,L,,,
230055,Di Salvo Roberto,,,
231518,de Perthuis Christian,,,
231358,Doulazmi Abderrahim,,,autre
232633,McCreevy Charlie,,,
210263,Trichet Jean-Claude,,,
285767,Firro Kais,,,economiste
39592,Arhangel,,,
29956,Kriegel Annie ,1926.0,1995.0,historien
79768,Michnik Adam,,,
295676,Nivat Georges ,1935.0,,
79770,Osadczuk Bohdan,,,
79771,Popovič Miroslav,,,
79764,Sigov Konstantin B.,,,
79773,Szporluk Roman,,,
252987,Gilli Marita ,1937.0,,professeur
143279,Russel Pamela,,,
179042,Santos Neves Miguel,,,
179043,Merle Aurore,,,
178398,Niquet Valérie,,,professeur
261274,Durbiano Claudine,,,géographe
31592,NARINSKI Mikhaïl ,1942.0,,
28216,Kloczowski Jerzy ,1924.0,,historien
47292,YASAMEE H.J.,,,
149726,Van Vliet-Lanoë Brigitte,,,
62015,Perus Jean,,,
213255,Piguet Marie-France,,,autre
61454,Tournier Maurice ,1933.0,,professeur
299471,Pralon Didier ,1943.0,,chercheur
13487,Gimbutas Marija ,1921.0,1994.0,archéologue
36297,Guérin Paul,,,
151065,Lambrechts Claude,,,autre
295247,Védrine Hubert ,1947.0,,conseiller
177433,Musitelli Jean ,1946.0,,conseiller
46612,Valki Laszlo,,,juriste
275677,Livi Bacci Massimo,,,
48311,Kodmani Hala,,,journaliste
48417,Goh Chok Tong,,,
201738,Fülöp Mihály ,1953.0,,historien
46640,Collier Paul ,1949.0,,economiste
48301,Guillaumont Patrick ,1939.0,,professeur
219866,Guillaumont Sylviane,,,professeur
46555,Gunning Jan Willem,,,economiste
47216,Plaisant François,,,
46234,Silvestri Stefano,,,
48172,Dehove Mario,,,professeur
46842,Tertrais Bruno ,1962.0,,chercheur
48153,Kobatsch Rudolf ,,1929.0,
00031972,M. Giard et E. Brière. La politique économique internationale 1913,,,
58853,Summers Lawrence ,1954.0,,economiste
149435,Pancracio Jean-Paul ,1947.0,,professeur
46550,Lellouche Pierre ,1951.0,,conseiller
46864,Ruehl Lothar,,,
386926,Duju Alexandre,,,
370983,Baridon Michel ,1926.0,2009.0,professeur
00032041,Leonard Evelyne,,,
00032051,Heinen Jacqueline,,,
00032061,Pelagidis Theodore,,,
00032071,Fancello Sandra,,,
00032081,Masuy-Stroobant Godelieve,,,
00032091,Drèze Jacques H.,,,
00032092,Bean Charles R.,,,
00032101,Uctum Merih,,,
00032102,Deusy-Fournier Pierre,,,
00032111,Gérard Marcel,,,
00032121,Dycker David A.,,,
00032131,Gern Jean-Pierre,,,
00032141,Duhamel Luc,,,
00032151,Giesen Klaus-Gerd,,,
00032161,Keating Michael,,,
00032171,Denut Éric,,,
00032181,Fortier Claire,,,
00032191,Petrella Riccardo,,,
00032201,Deschènes Caroline,,,
00032202,Lamothe Nathalie,,,
00032211,Tomescu-Hatto Odette,,,
00032212,Hatto Ronald,,,
00032221,de La Gorce Paul-Marie,,,
00032231,Rex John,,,
6984,Guichard Xavier,,,directeur
00032271,Touscoz Jean,,,
00032281,Dimitriu Paul,,,
00032291,Carle François,,,
00032301,Tomsa Branko,,,
00032311,Lafleur Guy-Antoine,,,
00032321,Rogues Nathalie,,,
236258,Salanova Laure ,1969.0,,chercheur
256414,Lombard Denys ,1938.0,1998.0,historien
163845,Mordant Claude,,,archéologue
167434,Sonneville-Bordes Denise de ,1919.0,2008.0,directeur
00032391,Fave-Bonnet Marie-Françoise,,,
268400,Courbage Youssef ,1946.0,,chercheur
46877,Sherr James,,,chercheur
34974,Hecker Marc,,,
4965,L. X.,,,
6288,H. P.,,,
6789,Gontier Geneviève,,,
5037,W. A.,,,
7978,Bodrova Valentina,,,
7853,Duhourcau Françoise,,,
57680,Prioux-Marchal France,,,
393381,Moustapha Abdel Hamid,,,
300218,Bahgat Ali ,1858.0,1924.0,
393377,Sayyed Ahmad el-,,,
300229,Haswell C. J. R.,,,
389090,Simaykah Marqus ,1864.0,1944.0,
393064,Farnall Harry ,1852.0,1929.0,
84048,Yerasimos Stéphane ,1942.0,2005.0,géographe
218897,Glanert Simone ,1973.0,,autre
281207,Meulders-Klein Marie-Thérèse ,1933.0,,directeur
270988,Tunc André ,1917.0,1999.0,juriste
619111,Pochet Philippe,,,directeur
24894,Richet Xavier,,,economiste
256698,Chartier Roger ,1945.0,,
256621,Revel Jacques,,,
281407,Pescatore Pierre ,1919.0,,juriste
243466,Wateau Fabienne ,1966.0,,sociologue
150905,Plate Auguste,,,
147798,Chappez Jean,,,professeur
149049,Brillat Régis,,,
24545,Bouin Olivier,,,economiste
00032921,Cardin Jean-Réal,,,
00032931,Boy Daniel,,,
00032932,Chanvril Flora,,,
235275,Guillain Jean-Yves ,1962.0,,fondateur
400839,Baeyens Herman,,,
281958,Dittgen Alfred,,,professeur
611636,Lejeune-Resnick Evelyne,,,autre
26087,Rémond René ,1918.0,2007.0,historien
257577,Bergounioux Alain ,1950.0,,autre
285594,Epp René ,1927.0,2009.0,
402524,Pradeilles Anne,,,
40583,Aïtoff David ,1854.0,1933.0,autre
280384,Rapp Francis ,1926.0,,historien
254877,Minnerath Roland ,1946.0,,théologue
49154,Chevalier Yves ,1939.0,,sociologue
00033091,Service cartographique du Figaro,,,
256821,Bergeron Louis ,1929.0,2014.0,historien
34187,Mélandri Pierre ,1946.0,,professeur
246667,Gofstein Claude,,,médecin
264167,Moriconi-Ebrard François,,,géographe
398417,Caralp-Landon Raymonde ,1919.0,2009.0,
179700,Pocquet du Haut-Jussé,,,
252928,Soyez Brigitte,,,
238117,Leuilliot Paul ,1897.0,1987.0,historien
30016,Jeannin Pierre ,1924.0,2004.0,historien
175762,Bonenfant Pierre,,,archéologue
399965,Grigoriou Panagiotis,,,juriste
175440,Bapst Germain ,1853.0,1921.0,historien
401812,Swiggers Pierre,,,autre
214804,Pelosse Valentin,,,sociologue
40728,Karpinsky Aleksandr Petrovic ,1847.0,1936.0,autre
231014,Bedos-Rezak Brigitte ,1953.0,,paléographe
277333,Valadier Paul ,1933.0,,théologue
166761,Scheer François,,,
221599,von den Steinen Wolfram ,1892.0,1967.0,
237918,Vidalenc Jean ,1912.0,1986.0,historien
46391,Ocokoljic Stanislav,,,
47099,Le Nail Philippe,,,
256502,Ayache Simon,,,
47041,Méry Guy,,,
147908,Coussirat-Coustère Vincent,,,juriste
47750,Eagleburger Lawrence ,1930.0,2011.0,
35462,Bot Th.-H.,,,
47389,Meile Pierre,,,professeur
47153,Howe Geoffrey,,,
46893,Guéhenno Jean-Marie ,1949.0,,conseiller
33009,S G,,,
253772,Bouche Denise ,1925.0,2016.0,géographe
694409,Kischel Uwe ,1964.0,,
644767,Kerléo Jean-François,,,
78299,Gigout Marcel,,,autre
250937,Jouhaud Christian ,1951.0,,directeur
796608,Léonide Jean-Claude,,,
32042,Rolland Patrice ,1946.0,,
29729,Medeiros Fernando ,1943.0,,
734771,Baury Roger ,1962.0,,autre
403149,Jeannin Marie-elisabeth,,,
402574,Ter-Sarkissian Pierre ,1918.0,,autre
402594,Dhoukar Hédi,,,
173864,Zielinski Janusz G.,,,
250659,Clément Jean-François ,1942.0,,anthropologue
252466,Jondot Jacqueline ,,,
252050,Hakkari Rachid,,,
252525,Sakr Mountajab,,,
247782,Flobert Pierre ,1929.0,,professeur
403701,Marushiakova Elena,,,
403704,Popov Vesselin Zakhariev,,,
402825,Bouillot Françoise ,1944.0,,autre
397366,Audra Philippe ,1965.0,,géographe
404014,Ouali Nouria,,,sociologue
404048,Michalowski Ines ,1976.0,,
403204,Rodriguez Abraham Francisco J.,,,
51786,Rainhorn Judith ,1971.0,,autre
196241,Waquet Françoise ,1950.0,,historien
799991,Filip Jan ,1900.0,1981.0,
178245,Seurot François,,,professeur
729380,Roubal Jean,,,
56761,Quéniart Jean,,,professeur
225068,Genre Christian,,,
400776,Plet Françoise ,1943.0,,géographe
278514,Alleton Viviane,,,autre
249458,Gernet Jacques ,1921.0,2018.0,professeur
720872,Boulatova Marina,,,
720873,Andonova Albena,,,
602840,Courtois Stéphanie de ,1972.0,,
43665,Jestaz Bertrand ,1939.0,,paléographe
250182,Gély Véronique ,1962.0,,professeur
705379,Rossera Fabio,,,
848503,M. I.,,,
36383,Chable Jacques,,,
251501,Mortier Roland,,,
160721,Vatin François ,1957.0,,sociologue
255410,Cornevin Robert ,1919.0,1988.0,
216687,Brown-Sequard Charles-Edouard ,1817.0,1894.0,journaliste
216688,Hénocque Albert,,,
170492,Cronin John T.,,,
150543,Lohard Audrey,,,
275879,Clément Louis ,1858.0,1926.0,
