mot,num_article,frequence
polit,5259,1
européen,5259,1
europ,5260,4
pay,5260,1
franc,5260,1
comm,5260,1
europ,5261,4
pay,5261,1
europ,5262,3
europ,5263,5
pay,5263,1
européen,5263,3
tout,5263,1
europ,5264,2
europ,5265,3
franc,5265,3
europ,5266,1
europ,5267,2
europ,5268,5
européen,5268,1
europ,5269,4
europ,5270,3
pay,5270,2
europ,5271,2
europ,5272,4
plus,5272,1
pay,5272,3
franc,5272,1
entre,5272,1
europ,5273,4
pay,5273,5
franc,5273,1
europ,5274,4
plus,5274,1
pay,5274,1
franc,5274,3
europ,5275,8
pay,5275,4
europ,5276,4
pay,5276,2
europ,5277,3
franc,5277,1
europ,5278,4
franc,5278,2
europ,5279,4
franc,5279,3
tout,5279,1
europ,5280,4
franc,5280,3
européen,5280,1
europ,5281,2
des,5281,2
pay,5281,1
franc,5281,1
comm,5281,1
europ,5282,4
polit,5282,1
europ,5283,5
polit,5283,2
tout,5283,1
entre,5283,1
europ,5284,4
pay,5284,2
europ,5285,3
des,5285,3
polit,5285,1
entre,5285,1
europ,5286,3
plus,5286,1
pay,5286,1
franc,5286,1
europ,5287,4
franc,5287,2
europ,5288,3
pay,5288,2
européen,5288,1
tout,5288,2
europ,5289,5
plus,5289,1
pay,5289,2
comm,5289,1
europ,5290,3
des,5290,1
franc,5290,1
europ,5291,4
europ,5292,4
pay,5292,4
polit,5292,1
comm,5292,1
europ,5293,1
des,5293,3
franc,5293,1
europ,5294,5
plus,5294,1
europ,5295,3
europ,5296,3
europ,5297,6
plus,5297,1
pay,5297,1
européen,5297,1
europ,5298,4
plus,5298,1
europ,5299,4
européen,5299,1
europ,5300,4
plus,5300,1
europ,5301,2
europ,5302,5
pay,5302,4
entre,5302,1
europ,5303,1
des,5303,3
europ,5304,8
polit,5304,1
européen,5304,1
comm,5304,1
europ,5305,4
polit,5305,1
europ,5306,6
franc,5306,1
europ,5307,7
plus,5307,3
pay,5307,1
europ,5308,4
polit,5308,1
franc,5308,1
européen,5308,1
entre,5308,2
europ,5309,7
pay,5309,2
polit,5309,1
europ,5310,3
des,5310,1
plus,5310,1
polit,5310,1
franc,5310,1
europ,5311,6
des,5311,1
pay,5311,1
polit,5311,2
tout,5311,1
entre,5311,3
europ,5312,1
des,5312,3
comm,5312,1
europ,5313,8
pay,5313,4
europ,5314,2
pay,5314,2
europ,5315,3
pay,5315,2
européen,5315,1
europ,5316,3
des,5316,1
plus,5316,1
pay,5316,1
comm,5316,1
europ,5317,5
plus,5317,1
pay,5317,2
europ,5318,4
des,5318,1
plus,5318,1
pay,5318,3
europ,5319,4
plus,5319,1
pay,5319,2
europ,5320,4
pay,5320,2
européen,5320,1
europ,5321,3
des,5321,1
pay,5321,1
polit,5321,2
franc,5321,1
entre,5321,1
europ,5322,5
pay,5322,4
franc,5322,1
comm,5322,1
europ,5323,4
plus,5323,1
pay,5323,2
tout,5323,1
europ,5324,4
franc,5324,1
europ,5325,4
europ,5326,3
europ,5327,3
des,5327,2
plus,5327,2
pay,5327,2
europ,5328,1
des,5328,3
plus,5328,1
entre,5328,1
europ,5329,4
entre,5329,1
europ,5330,1
europ,5331,2
europ,5332,5
pay,5332,2
europ,5333,2
franc,5333,1
tout,5333,1
europ,5334,2
tout,5334,1
europ,5335,3
pay,5335,1
europ,5336,4
europ,5337,2
europ,5338,7
comm,5338,1
entre,5338,1
europ,5339,5
polit,5339,2
européen,5339,1
europ,5340,2
europ,5341,2
europ,5342,6
européen,5342,1
comm,5342,1
europ,5343,4
polit,5343,2
europ,5344,4
pay,5344,2
europ,5345,5
des,5345,1
europ,5346,4
plus,5346,1
europ,5347,3
des,5347,2
européen,5347,1
europ,5348,6
pay,5348,1
europ,5349,3
pay,5349,2
tout,5349,1
europ,5350,4
entre,5350,1
europ,5351,2
europ,5352,4
europ,5353,5
polit,5353,2
europ,5354,6
plus,5354,1
pay,5354,2
polit,5354,1
franc,5354,1
européen,5354,1
comm,5354,1
entre,5354,2
europ,5355,3
des,5355,2
franc,5355,2
europ,5356,4
des,5356,1
europ,5357,3
des,5357,1
tout,5357,1
comm,5357,1
europ,5358,5
europ,5359,4
europ,5360,3
des,5360,1
plus,5360,1
pay,5360,1
franc,5360,1
europ,5361,2
des,5361,2
franc,5361,2
europ,5362,2
europ,5363,4
pay,5363,1
tout,5363,2
comm,5363,1
europ,5364,3
europ,5365,2
des,5365,2
pay,5365,2
polit,5365,2
tout,5365,1
europ,5366,3
europ,5367,4
polit,5367,3
franc,5367,1
tout,5367,1
europ,5368,5
europ,5369,4
franc,5369,1
europ,5370,4
polit,5370,1
européen,5370,1
tout,5370,2
entre,5370,1
europ,5371,4
pay,5371,1
européen,5371,3
europ,5372,4
plus,5372,1
europ,5373,4
europ,5374,2
franc,5374,1
européen,5374,2
comm,5374,1
europ,5375,4
plus,5375,1
pay,5375,1
européen,5375,1
europ,5376,3
européen,5376,1
tout,5376,1
europ,5377,4
pay,5377,1
européen,5377,1
europ,5378,6
plus,5378,1
polit,5378,1
europ,5379,4
plus,5379,1
polit,5379,1
entre,5379,1
europ,5380,2
des,5380,1
europ,5381,4
polit,5381,1
europ,5382,4
polit,5382,1
entre,5382,2
europ,5383,3
pay,5383,1
europ,5384,4
pay,5384,2
polit,5384,1
comm,5384,1
europ,5385,3
pay,5385,1
polit,5385,2
franc,5385,1
europ,5386,5
europ,5387,2
europ,5388,4
comm,5388,1
europ,5389,4
polit,5389,2
entre,5389,1
europ,5390,4
des,5390,1
europ,5391,4
tout,5391,1
europ,5392,4
plus,5392,1
tout,5392,1
europ,5393,4
polit,5393,2
comm,5393,1
europ,5394,5
polit,5394,1
entre,5394,1
europ,5395,2
europ,5396,5
polit,5396,1
franc,5396,4
tout,5396,1
europ,5397,3
plus,5397,3
europ,5398,4
polit,5398,1
europ,5399,3
europ,5400,4
des,5400,2
européen,5400,3
europ,5401,4
polit,5401,1
europ,5402,2
europ,5403,4
franc,5403,3
europ,5404,4
europ,5405,4
pay,5405,2
européen,5405,1
europ,5406,4
pay,5406,2
europ,5407,5
plus,5407,2
polit,5407,1
europ,5408,4
plus,5408,1
pay,5408,1
franc,5408,1
européen,5408,1
europ,5409,2
europ,5410,4
franc,5410,1
comm,5410,1
europ,5411,3
europ,5412,2
europ,5413,3
des,5413,1
franc,5413,2
comm,5413,1
europ,5414,5
polit,5414,1
comm,5414,1
europ,5415,4
plus,5415,1
polit,5415,2
entre,5415,1
europ,5416,4
des,5416,1
plus,5416,1
europ,5417,5
entre,5417,1
europ,5418,5
plus,5418,1
europ,5419,4
pay,5419,1
polit,5419,1
franc,5419,1
europ,5420,2
des,5420,1
franc,5420,2
tout,5420,1
europ,5421,2
europ,5422,5
plus,5422,1
européen,5422,1
europ,5423,4
comm,5423,1
europ,5424,1
des,5424,3
comm,5424,1
europ,5425,6
comm,5425,1
europ,5426,5
pay,5426,1
franc,5426,1
tout,5426,1
europ,5427,5
des,5427,1
polit,5427,1
entre,5427,1
europ,5428,6
franc,5428,1
européen,5428,1
europ,5429,4
polit,5429,1
europ,5430,4
tout,5430,1
comm,5430,1
europ,5431,4
tout,5431,1
comm,5431,1
europ,5432,3
entre,5432,1
europ,5433,5
des,5433,1
polit,5433,1
europ,5434,4
europ,5435,5
europ,5436,2
des,5436,1
comm,5436,1
europ,5437,2
europ,5438,2
europ,5439,2
europ,5440,3
plus,5440,1
europ,5441,5
tout,5441,1
europ,5442,4
des,5442,2
européen,5442,2
europ,5443,6
europ,5444,3
des,5444,1
pay,5444,1
europ,5445,6
plus,5445,2
franc,5445,1
tout,5445,1
europ,5446,6
comm,5446,1
europ,5447,4
pay,5447,1
franc,5447,1
comm,5447,1
plus,5448,2
tout,5448,2
europ,5449,6
franc,5449,1
europ,5450,8
europ,5451,6
pay,5451,4
europ,5452,5
européen,5452,1
europ,5453,6
des,5453,3
franc,5453,1
entre,5453,2
europ,5454,8
pay,5454,3
européen,5454,1
europ,5455,9
europ,5456,6
franc,5456,1
européen,5456,2
europ,5457,7
franc,5457,2
comm,5457,1
europ,5458,5
européen,5458,1
europ,5459,7
plus,5459,2
comm,5459,2
europ,5460,4
des,5460,1
franc,5460,2
europ,5461,4
plus,5461,1
franc,5461,1
europ,5462,2
comm,5462,1
europ,5463,1
plus,5463,1
comm,5463,1
europ,5464,2
des,5464,1
plus,5464,1
comm,5464,1
europ,5465,4
des,5465,1
pay,5465,1
européen,5465,1
entre,5465,1
plus,5466,1
europ,5467,3
polit,5467,1
tout,5467,1
plus,5468,1
polit,5468,2
tout,5468,1
entre,5468,1
des,5469,2
comm,5469,1
des,5470,2
tout,5470,1
europ,5471,2
plus,5471,1
pay,5471,1
entre,5471,1
europ,5472,8
plus,5472,1
pay,5472,2
polit,5472,1
européen,5472,1
tout,5472,1
comm,5472,1
des,5473,4
comm,5473,1
entre,5474,2
europ,5475,3
franc,5475,2
comm,5475,1
entre,5475,2
des,5476,4
plus,5476,1
europ,5477,1
plus,5477,1
tout,5477,1
europ,5478,1
plus,5478,1
entre,5478,1
europ,5479,1
tout,5479,1
plus,5480,2
comm,5480,1
des,5481,1
europ,5482,2
europ,5483,5
franc,5483,1
europ,5484,6
plus,5484,1
pay,5484,1
europ,5485,7
europ,5486,5
plus,5486,2
pay,5486,1
franc,5486,2
europ,5487,3
plus,5487,1
europ,5488,4
europ,5489,5
polit,5489,1
franc,5489,1
européen,5489,2
europ,5490,6
plus,5490,2
européen,5490,2
europ,5491,6
pay,5491,1
europ,5492,5
europ,5493,6
europ,5494,7
plus,5494,1
comm,5494,1
europ,5495,6
plus,5495,1
comm,5495,1
europ,5496,2
plus,5496,1
europ,5497,1
des,5497,1
plus,5497,1
polit,5497,1
europ,5498,2
européen,5498,1
europ,5499,2
europ,5500,1
des,5500,1
plus,5500,1
pay,5500,1
tout,5500,1
entre,5500,1
europ,5501,2
franc,5501,1
europ,5502,2
polit,5502,1
franc,5502,1
comm,5502,1
entre,5502,1
europ,5503,2
plus,5503,1
tout,5503,1
europ,5504,3
pay,5504,2
tout,5504,2
europ,5505,3
entre,5505,2
europ,5506,2
plus,5507,1
pay,5507,2
entre,5507,1
comm,5508,1
des,5510,2
plus,5510,1
tout,5510,2
comm,5510,1
entre,5510,1
europ,5511,8
polit,5511,4
européen,5511,2
europ,5512,6
pay,5512,1
franc,5512,3
européen,5512,1
entre,5512,2
des,5513,3
pay,5513,1
europ,5514,2
pay,5514,1
europ,5515,2
des,5515,1
europ,5516,2
plus,5516,2
des,5517,3
entre,5517,1
europ,5518,3
tout,5518,2
comm,5518,1
europ,5519,1
entre,5519,1
plus,5520,1
entre,5520,1
europ,5521,2
des,5521,1
polit,5521,1
europ,5522,1
des,5522,2
plus,5522,1
franc,5522,1
comm,5522,1
europ,5523,8
plus,5523,4
pay,5523,2
polit,5523,1
tout,5523,1
entre,5523,1
comm,5524,1
europ,5525,1
des,5525,1
pay,5525,1
tout,5525,1
europ,5526,1
comm,5526,1
europ,5528,3
plus,5528,2
europ,5529,2
plus,5529,1
europ,5530,3
plus,5530,2
polit,5530,2
europ,5531,3
plus,5531,1
pay,5531,1
polit,5531,1
franc,5532,3
tout,5532,1
comm,5532,1
entre,5532,1
europ,5533,6
polit,5533,4
franc,5533,2
européen,5533,1
comm,5533,1
entre,5533,2
europ,5535,2
europ,5536,2
europ,5537,2
polit,5537,2
europ,5538,1
des,5538,2
plus,5538,2
comm,5538,1
franc,5541,2
comm,5541,1
plus,5542,1
plus,5543,1
franc,5543,3
des,5547,1
plus,5548,1
plus,5549,1
polit,5549,1
tout,5550,1
comm,5550,1
comm,5551,1
européen,5553,1
plus,5554,2
plus,5555,1
plus,5558,2
tout,5558,1
tout,5562,1
des,5570,1
plus,5570,1
plus,5571,3
tout,5572,1
europ,5574,1
des,5574,1
comm,5574,1
des,5575,1
tout,5575,1
des,5577,1
tout,5577,1
europ,5578,2
comm,5578,1
des,5579,3
comm,5579,2
europ,5580,1
plus,5580,1
polit,5580,1
europ,5581,1
plus,5581,3
europ,5582,1
plus,5582,1
europ,5583,1
europ,5584,1
franc,5584,1
europ,5585,1
franc,5585,1
europ,5586,1
européen,5586,1
europ,5587,1
pay,5587,1
tout,5587,1
europ,5588,1
plus,5588,2
pay,5588,1
europ,5589,1
des,5589,1
polit,5589,2
europ,5590,1
des,5590,1
plus,5590,2
europ,5591,1
europ,5592,1
des,5592,1
comm,5592,1
europ,5593,1
plus,5593,1
europ,5594,1
plus,5594,1
pay,5594,1
tout,5594,1
des,5595,3
plus,5595,1
europ,5596,2
europ,5597,3
plus,5597,1
européen,5597,1
comm,5597,1
comm,5598,1
europ,5599,1
des,5599,1
plus,5599,3
franc,5599,1
tout,5599,1
des,5600,3
franc,5600,1
comm,5601,1
franc,5602,4
tout,5603,1
europ,5604,1
des,5604,2
entre,5604,1
europ,5605,1
europ,5606,1
plus,5606,1
europ,5607,5
plus,5607,1
pay,5607,1
entre,5607,1
europ,5608,2
plus,5608,1
des,5609,2
tout,5609,1
comm,5609,1
entre,5609,1
europ,5610,2
plus,5610,1
franc,5610,1
comm,5610,1
des,5611,3
tout,5611,2
europ,5612,1
des,5612,1
tout,5612,1
des,5613,1
comm,5613,1
europ,5614,4
europ,5615,2
des,5615,1
pay,5615,2
franc,5615,1
europ,5616,4
plus,5616,1
franc,5616,1
europ,5617,3
plus,5617,1
pay,5617,1
europ,5618,3
pay,5618,1
europ,5619,2
europ,5620,3
franc,5620,1
europ,5621,3
des,5621,1
pay,5621,1
tout,5621,1
europ,5622,6
pay,5622,4
comm,5622,1
entre,5622,1
europ,5623,2
franc,5623,1
comm,5623,1
europ,5624,4
plus,5624,2
tout,5624,1
europ,5625,3
plus,5625,1
entre,5625,1
europ,5626,2
des,5626,1
pay,5626,1
europ,5627,2
pay,5627,1
europ,5628,9
européen,5628,1
entre,5628,1
europ,5629,6
européen,5629,3
entre,5629,1
europ,5630,3
pay,5630,1
europ,5631,2
plus,5631,1
tout,5631,1
comm,5631,1
des,5632,4
tout,5632,2
europ,5633,1
des,5633,2
europ,5634,1
des,5634,2
polit,5634,1
européen,5634,1
comm,5634,1
europ,5635,1
des,5635,2
plus,5635,1
pay,5635,2
comm,5635,2
europ,5636,1
des,5636,1
plus,5636,1
franc,5636,1
des,5637,2
plus,5637,1
tout,5637,2
europ,5638,3
pay,5638,2
polit,5638,1
comm,5638,2
des,5639,1
tout,5639,1
des,5640,3
franc,5640,1
europ,5641,2
pay,5641,1
europ,5642,3
plus,5642,2
pay,5642,3
europ,5643,7
europ,5644,6
plus,5644,1
tout,5644,1
europ,5645,10
plus,5645,1
pay,5645,2
comm,5645,1
entre,5645,1
europ,5646,3
plus,5646,2
polit,5646,1
europ,5647,2
plus,5647,2
comm,5647,1
europ,5648,2
plus,5648,1
pay,5648,1
europ,5649,1
des,5649,1
tout,5649,1
comm,5649,1
europ,5650,2
plus,5650,2
pay,5650,2
européen,5650,1
europ,5651,1
des,5651,1
plus,5651,3
polit,5651,1
des,5652,3
plus,5652,3
tout,5652,1
europ,5653,2
des,5653,1
plus,5653,1
franc,5653,5
tout,5653,2
europ,5654,9
européen,5654,3
europ,5655,2
plus,5655,1
pay,5655,1
tout,5655,2
comm,5655,1
europ,5656,2
pay,5656,1
comm,5656,1
tout,5657,1
des,5658,3
europ,5659,1
polit,5659,1
franc,5659,1
europ,5660,6
plus,5660,1
franc,5660,1
tout,5660,1
europ,5661,2
des,5661,1
europ,5662,3
des,5662,1
pay,5662,1
franc,5662,2
entre,5662,1
europ,5663,3
plus,5663,2
européen,5663,1
entre,5663,1
europ,5664,3
plus,5664,3
pay,5664,1
entre,5664,1
europ,5666,1
entre,5666,1
des,5667,1
des,5668,2
plus,5668,1
comm,5668,2
europ,5669,1
des,5669,1
europ,5670,1
polit,5670,1
franc,5670,1
tout,5670,2
europ,5671,1
plus,5671,1
européen,5671,1
europ,5672,5
plus,5672,1
europ,5673,2
des,5673,1
tout,5673,1
europ,5674,6
plus,5674,1
europ,5675,3
des,5675,1
plus,5675,1
européen,5675,1
europ,5676,1
des,5676,1
tout,5676,1
europ,5677,5
franc,5677,1
européen,5677,2
entre,5677,1
europ,5678,7
tout,5678,2
europ,5679,6
europ,5680,4
europ,5681,4
europ,5682,1
comm,5682,2
des,5683,3
plus,5683,3
pay,5683,1
entre,5683,1
europ,5684,3
des,5684,1
tout,5684,1
europ,5685,2
des,5685,1
plus,5685,1
pay,5685,2
europ,5686,1
des,5686,2
plus,5686,1
tout,5686,2
comm,5686,2
entre,5686,2
europ,5687,2
plus,5687,2
franc,5687,1
europ,5688,2
franc,5688,2
europ,5689,1
des,5689,1
europ,5690,3
pay,5690,1
européen,5690,1
europ,5691,2
européen,5691,1
europ,5692,3
europ,5693,2
plus,5693,1
européen,5693,1
tout,5693,1
europ,5694,3
plus,5694,1
entre,5694,1
europ,5695,3
plus,5695,1
entre,5695,1
europ,5696,2
franc,5696,1
des,5697,1
plus,5697,2
europ,5698,1
des,5698,1
plus,5698,1
polit,5698,1
des,5699,2
europ,5700,1
franc,5700,1
comm,5700,1
europ,5701,1
franc,5701,1
plus,5702,1
comm,5702,1
europ,5703,3
comm,5703,1
europ,5704,3
pay,5704,1
europ,5705,2
plus,5705,1
comm,5705,1
europ,5706,9
européen,5706,3
entre,5706,1
europ,5707,7
européen,5707,1
europ,5708,1
des,5708,1
plus,5708,1
des,5709,4
plus,5709,1
pay,5709,1
tout,5709,1
des,5710,3
franc,5710,1
tout,5710,1
entre,5711,1
polit,5712,4
plus,5713,1
comm,5714,1
europ,5716,2
des,5716,1
tout,5716,1
comm,5716,1
europ,5717,1
europ,5718,1
tout,5718,1
europ,5719,1
plus,5719,1
comm,5719,1
europ,5720,1
plus,5720,2
europ,5721,1
tout,5721,1
europ,5722,1
pay,5722,1
polit,5722,1
entre,5722,1
europ,5723,1
pay,5723,1
europ,5724,1
entre,5724,1
europ,5725,1
comm,5725,1
entre,5725,1
europ,5726,1
franc,5726,1
europ,5727,1
plus,5727,2
europ,5728,1
des,5728,1
tout,5728,1
entre,5728,1
europ,5729,1
europ,5730,1
europ,5731,1
plus,5731,1
pay,5731,2
entre,5731,2
europ,5732,1
pay,5732,1
europ,5733,1
tout,5733,1
europ,5734,3
europ,5735,3
pay,5735,1
europ,5736,3
franc,5736,2
tout,5736,1
comm,5736,1
europ,5737,2
plus,5737,1
pay,5737,1
europ,5738,2
plus,5738,1
pay,5738,1
europ,5739,2
plus,5739,1
europ,5740,2
plus,5740,1
europ,5741,2
europ,5742,2
tout,5742,1
comm,5742,1
europ,5743,1
plus,5743,1
tout,5743,1
europ,5744,2
polit,5744,1
des,5745,2
plus,5745,1
tout,5745,2
europ,5746,2
tout,5746,1
europ,5747,2
plus,5747,1
franc,5747,1
europ,5748,5
des,5748,1
pay,5748,4
franc,5748,1
européen,5748,3
tout,5748,1
europ,5749,2
des,5749,1
polit,5749,3
franc,5749,1
europ,5750,3
pay,5750,2
europ,5751,3
pay,5751,1
franc,5751,1
europ,5752,2
des,5752,1
polit,5752,1
franc,5752,2
europ,5753,2
des,5753,1
polit,5753,1
franc,5753,2
europ,5754,2
des,5754,1
comm,5754,1
des,5755,3
comm,5755,1
europ,5756,2
des,5756,1
plus,5756,3
pay,5756,1
europ,5757,2
pay,5757,1
franc,5757,1
europ,5758,2
plus,5758,2
franc,5758,1
comm,5758,3
europ,5759,3
européen,5759,2
comm,5759,1
entre,5759,1
europ,5760,1
entre,5760,1
europ,5761,1
europ,5762,1
des,5762,2
europ,5763,2
franc,5763,1
tout,5763,1
europ,5764,1
tout,5764,1
comm,5764,3
europ,5765,2
plus,5765,2
comm,5765,1
europ,5766,1
des,5766,1
tout,5766,1
comm,5766,1
europ,5767,5
pay,5767,1
franc,5767,1
entre,5767,1
europ,5768,5
europ,5769,5
franc,5769,1
européen,5769,1
tout,5769,2
europ,5770,5
européen,5770,1
entre,5770,2
europ,5771,7
tout,5771,1
europ,5772,8
européen,5772,1
europ,5773,8
franc,5773,1
européen,5773,2
des,5774,3
pay,5774,1
europ,5775,3
des,5775,1
plus,5775,1
pay,5775,1
tout,5775,1
des,5776,1
des,5777,4
comm,5777,1
plus,5778,1
comm,5778,1
europ,5779,7
plus,5779,1
tout,5779,1
entre,5779,1
europ,5780,3
polit,5780,1
franc,5780,1
europ,5781,2
polit,5781,2
européen,5781,1
europ,5782,3
entre,5782,1
europ,5783,1
des,5783,3
plus,5783,4
europ,5784,2
des,5784,3
plus,5784,1
comm,5784,1
europ,5785,1
franc,5785,1
tout,5785,1
europ,5786,1
europ,5787,1
polit,5787,2
franc,5787,1
des,5788,2
plus,5788,1
des,5789,3
plus,5789,1
tout,5789,1
europ,5790,1
europ,5791,1
europ,5792,1
franc,5792,1
des,5793,3
tout,5793,1
europ,5794,1
europ,5795,1
plus,5795,1
franc,5795,1
franc,5796,1
tout,5796,1
europ,5797,1
pay,5797,1
europ,5798,1
europ,5799,1
europ,5800,1
polit,5800,1
franc,5800,1
europ,5801,1
des,5801,1
franc,5801,1
tout,5801,1
des,5802,2
plus,5802,1
comm,5802,1
europ,5803,1
des,5803,1
plus,5803,1
europ,5804,2
des,5804,1
plus,5804,2
pay,5804,2
polit,5804,1
tout,5804,2
europ,5806,3
plus,5806,1
pay,5806,1
des,5807,3
franc,5807,1
tout,5807,1
comm,5807,2
plus,5808,1
des,5809,2
des,5810,3
comm,5810,1
europ,5812,3
pay,5812,1
comm,5812,1
entre,5812,1
europ,5813,2
des,5813,1
pay,5813,1
polit,5813,3
europ,5814,2
des,5814,1
europ,5815,3
plus,5815,2
pay,5815,2
entre,5815,1
europ,5816,3
franc,5816,1
entre,5816,1
europ,5817,2
des,5817,1
franc,5817,2
comm,5817,1
europ,5818,3
pay,5818,2
comm,5818,1
europ,5819,6
des,5819,2
europ,5820,7
pay,5820,1
europ,5821,2
des,5821,1
plus,5821,1
comm,5821,1
europ,5822,5
des,5823,3
plus,5823,1
europ,5824,6
des,5824,1
europ,5825,7
plus,5825,1
européen,5825,2
europ,5826,7
plus,5826,2
polit,5826,2
franc,5826,3
tout,5826,1
comm,5826,1
entre,5826,2
europ,5827,7
plus,5827,1
pay,5827,3
polit,5827,1
franc,5827,1
européen,5827,1
tout,5827,1
comm,5827,1
entre,5827,1
europ,5828,3
plus,5828,1
polit,5828,1
des,5829,2
plus,5829,2
tout,5829,1
comm,5829,2
tout,5830,2
europ,5831,3
plus,5831,1
comm,5831,1
europ,5832,3
entre,5832,1
europ,5833,3
polit,5833,1
européen,5833,2
europ,5834,4
plus,5834,2
européen,5834,1
europ,5835,5
plus,5835,1
polit,5835,2
des,5837,1
comm,5837,1
plus,5838,1
pay,5838,1
des,5839,1
comm,5839,1
des,5840,2
tout,5840,1
comm,5840,2
des,5841,1
des,5844,1
plus,5844,3
tout,5847,2
entre,5847,1
plus,5848,1
tout,5848,2
comm,5848,1
plus,5852,1
plus,5853,1
plus,5855,1
plus,5859,1
plus,5860,1
europ,5861,1
des,5861,2
pay,5861,1
franc,5861,1
tout,5861,1
europ,5862,5
plus,5862,1
tout,5862,1
europ,5863,2
des,5863,1
pay,5863,1
franc,5863,1
entre,5863,1
europ,5864,7
européen,5864,1
tout,5864,1
europ,5865,7
des,5865,1
europ,5866,2
des,5866,1
plus,5866,1
pay,5866,1
europ,5867,3
des,5867,1
polit,5867,1
européen,5867,1
tout,5867,2
comm,5867,1
europ,5868,1
des,5868,1
franc,5868,2
européen,5868,1
europ,5869,2
des,5869,1
pay,5869,1
europ,5870,3
europ,5871,1
des,5871,2
plus,5871,2
tout,5871,2
entre,5871,1
europ,5872,3
europ,5873,3
plus,5873,1
pay,5873,1
europ,5874,1
des,5874,1
comm,5874,1
europ,5875,5
pay,5875,2
franc,5875,3
europ,5876,2
europ,5877,3
plus,5877,2
franc,5877,1
comm,5877,1
europ,5878,3
plus,5878,2
pay,5878,1
europ,5879,2
europ,5880,2
pay,5880,1
entre,5880,1
europ,5881,1
des,5881,1
plus,5881,1
entre,5881,1
europ,5882,1
comm,5883,1
entre,5883,1
europ,5884,2
plus,5884,1
pay,5884,1
entre,5884,1
europ,5885,1
plus,5885,1
europ,5886,1
des,5886,1
plus,5886,1
pay,5886,1
franc,5886,2
tout,5886,1
europ,5887,1
polit,5887,1
europ,5889,1
comm,5889,1
europ,5890,1
comm,5890,1
europ,5891,1
plus,5891,1
europ,5892,1
europ,5893,1
pay,5893,1
europ,5894,1
tout,5894,1
comm,5894,1
entre,5894,1
europ,5895,1
polit,5895,1
européen,5895,1
europ,5896,1
des,5896,1
plus,5896,2
tout,5896,2
europ,5897,1
europ,5898,1
comm,5898,1
europ,5899,1
des,5899,1
europ,5900,1
plus,5900,1
europ,5901,1
entre,5901,1
europ,5902,2
plus,5902,1
europ,5903,1
europ,5904,1
europ,5905,1
plus,5905,2
tout,5905,1
europ,5906,1
polit,5906,1
comm,5906,1
europ,5907,1
des,5907,1
europ,5908,1
plus,5908,1
tout,5908,1
europ,5909,1
europ,5910,1
europ,5911,1
pay,5911,1
franc,5911,1
entre,5911,1
europ,5912,1
pay,5912,1
franc,5912,1
tout,5912,2
comm,5912,1
europ,5913,1
pay,5913,1
franc,5913,1
tout,5913,2
comm,5913,1
europ,5914,4
plus,5914,1
européen,5914,1
comm,5914,1
entre,5914,1
europ,5915,4
franc,5915,1
comm,5915,1
europ,5916,6
franc,5916,5
européen,5916,1
tout,5916,1
europ,5917,6
plus,5917,1
pay,5917,3
franc,5917,1
européen,5917,1
tout,5917,1
europ,5919,3
polit,5919,2
europ,5920,2
des,5920,1
europ,5921,2
plus,5921,1
pay,5921,3
franc,5921,1
européen,5921,1
europ,5922,2
des,5922,1
plus,5922,1
franc,5922,1
comm,5922,1
europ,5923,2
franc,5923,2
des,5924,4
plus,5924,1
europ,5925,2
des,5925,3
plus,5925,2
comm,5925,1
plus,5926,1
europ,5927,1
des,5927,1
plus,5927,4
tout,5927,1
europ,5928,4
des,5928,3
plus,5928,1
pay,5928,2
franc,5928,1
comm,5928,1
entre,5928,1
europ,5929,5
des,5929,1
polit,5929,3
européen,5929,1
tout,5929,1
europ,5930,8
plus,5930,3
pay,5930,1
franc,5930,8
europ,5931,2
plus,5931,2
franc,5931,1
entre,5931,1
europ,5932,2
plus,5932,1
franc,5932,2
entre,5932,1
europ,5933,2
polit,5933,1
comm,5933,3
europ,5934,2
des,5934,1
européen,5934,1
europ,5935,2
des,5935,1
plus,5935,1
des,5936,1
europ,5937,2
plus,5937,2
europ,5938,9
des,5938,1
franc,5938,2
européen,5938,2
europ,5939,2
pay,5939,1
tout,5939,1
europ,5940,3
plus,5940,3
comm,5940,1
europ,5941,2
plus,5941,2
tout,5941,1
europ,5942,2
comm,5942,1
europ,5943,2
plus,5943,1
européen,5943,1
tout,5943,1
des,5944,1
tout,5944,1
comm,5944,1
europ,5946,2
des,5946,1
plus,5946,1
pay,5946,1
européen,5946,1
entre,5946,1
europ,5947,11
des,5948,2
plus,5948,1
comm,5948,1
europ,5949,1
plus,5949,1
tout,5949,2
entre,5949,1
des,5950,4
tout,5950,1
des,5951,3
entre,5951,1
europ,5952,1
tout,5953,1
comm,5953,1
europ,5954,3
pay,5954,1
entre,5954,1
des,5956,3
des,5957,3
europ,5958,2
des,5958,2
des,5959,3
entre,5959,1
des,5960,3
pay,5960,2
tout,5960,1
europ,5961,2
des,5961,1
tout,5961,2
entre,5961,1
europ,5962,2
pay,5962,2
europ,5963,2
europ,5964,3
des,5964,1
europ,5965,3
franc,5965,1
europ,5966,2
europ,5967,4
plus,5967,2
entre,5967,1
europ,5968,1
europ,5969,2
franc,5969,2
comm,5970,2
des,5971,1
plus,5971,1
comm,5971,1
europ,5972,1
des,5972,1
franc,5972,2
des,5973,4
des,5974,1
pay,5974,1
europ,5975,1
