num,nom,annee_naissance,annee_decès,bio
273786,Nassichuk John ,1968.0,,"Professeur de littérature latine et française de la Renaissance à l'Université Western Ontario (London, Canada) (Source DataBNF)"
167173,Plaisant Michèle,,,Angliciste. - Spécialiste du XVIIIe siècle britannique (Source DataBNF)
403090,Barbara Augustin ,1937.0,,"Docteur ès lettres et sciences humaines (Paris 5, 1987) (Source DataBNF)"
00047701,Coutel Charles,,,
220696,Lion Robert,,,
63025,Jones Rhys,,,
00047741,Miaz Jonathan,,,
150163,Feillard Andrée,,,"Docteur en histoire et civilisations, EHESS. - Journaliste à l'AFP puis Asiaweek. - Spécialiste de l'Indonésie. - Chargée de recherche au CNRS, UMR 8093 (en 2002) (Source DataBNF)"
257644,Corbin Alain ,1936.0,,"Historien, spécialiste de l'histoire des sens : l'odorat et l'imaginaire social. - Professeur émérite, Université Paris 1 - Panthéon-Sorbonne (en 2012) (Source DataBNF)"
229615,Poly Jean-Pierre ,1941.0,,"Professeur d'histoire du droit médiéval à l'université de Paris X, au Centre d'histoire et d'anthropologie du droit. - Spécialiste du haut Moyen Age (Source DataBNF)"
212439,Leskiewicz Janina,,,
29846,Mandrou Robert ,1921.0,1984.0,"Historien, spécialiste des mentalités. - Agrégé d'histoire (1950). - Docteur ès lettres (1968). - Directeur d'études à l'École des Hautes études en sciences sociales. - Professeur d'histoire moderne à l'Université de Paris X (1969-1981) (Source DataBNF)"
264326,Paal Michaela,,,
143582,Henri-Martin Léon ,1864.0,1936.0,Ancien élève de l'École des chartes (Source DataBNF)
228109,Teige Karel ,1900.0,1951.0,"Esthéticien, théoricien et critique d'art, graphiste, typographe, collagiste, publiciste, pédagogue. - Traducteur de Lautréamont. - Proche des surréalistes français André Breton et Paul Éluard. - Co-fondateur du groupement artistique de l'avant-garde tchèque ""Devětsil"" (1920). - Rédige le manifeste du poétisme et un manifeste du constructivisme. - Enseigne la sociologie de l'architecture et l'esthétique au Bauhaus, Dessau, Allemagne (1929-1930). - Fils de l'historien Josef Teige (1862-1921) (Source DataBNF)"
00047861,Dussault Frenette Catherine,,,
9439,Abdel-Malek Anouar ,1924.0,2012.0,"Écrivain, journaliste et professeur de philosophie. - Chargé de recherche au CNRS (Source DataBNF)"
12040,Cooper-Richet Diana ,1944.0,,Maître de conférences en histoire contemporaine à l'Université de Versailles-Saint-Quentin-en-Yvelines (en 2006) (Source DataBNF)
00047931,Le Glaunec Jean-Pierre,,,
24362,Barbet Philippe,,,Économiste. - Professeur à l'Université de Poitiers et à l'Université Paris XIII (en 1999) (Source DataBNF)
00047961,Ropivia Marie-Louis,,,
40326,Prevelakis Georges ,1949.0,,
143370,Lapicque Louis,,,
180554,Müller Werner,,,
180555,Leesch Denise,,,
180556,Bullinger Jérôme,,,
180557,Cattin Marie-Isabelle,,,
180558,Plumettaz Nicole,,,Archéologue (Source DataBNF)
76820,Bertrand Louis ,1856.0,1934.0,"Homme politique. - Directeur du journal ""Le Peuple"" (1900-1907). - Député de Bruxelles (1900-1926). - Ministre d'État après 1918 (Source DataBNF)"
248583,Caralp Marie-France,,,
287969,Daviot Jean-Marc,,,
9571,Beyneix Alain ,1972.0,,"Docteur en préhistoire (Museum national d'histoire naturelle, 2002). - Chargé de cours à l'université Michel de Montaigne, Bordeaux 3 (en 2005) (Source DataBNF)"
236346,Le Bouteillec Nathalie ,1970.0,,
586726,Moss Peter ,1945.0,,"Traduit du français en anglais
Psychologue. - Spécialiste de la psychologie des enfants. - Chercheur au Thomas Coram research unit, University of London (en 1991) (Source DataBNF)"
391493,Piqué Alain,,,"En poste : Institut universitaire européen de la mer, Plouzane, France (en 2001) (Source DataBNF)"
155744,Cayrac Françoise,,,
00048141,Barkin Solomon,,,
00048151,Michaud Laurent,,,
00048161,Cellard André,,,
28834,Schiff Michel ,1933.0,2004.0,Chercheur au CNRS depuis 1962 et à l'INSERM depuis 1974 (Source DataBNF)
827378,Lefèvre Georges ,1862.0,,
296676,Balayé Simone ,1925.0,2002.0,Conservateur des bibliothèques. - Conservateur à la Bibliothèque nationale. - Présidente de la Société des études staëliennes (Source DataBNF)
446175,Touraine R.,,,
446176,Cornillon J.,,,
446177,de Poumeyrol B.,,,
35870,Vérine Stéphane,,,
393123,Petek-Şalom Gaye,,,"Sociologue. - Fondatrice et directrice de l'association Elele, Paris (1984-) pour favoriser l'intégration des turcs en France. - A été vice-présidente du Conseil national pour l'intégration des populations immigrées. - Chargée de cours à l'Institut national des langues et civilisations orientales, INALCO, Paris (en 2009)
Traduit du turc en français (Source DataBNF)"
387718,Minassian Marie-José,,,
76847,Doumergue Gaston ,1863.0,1937.0,"Homme politique et avocat. - Président de la République française (1924-1931). - Député du Gard (1893-1910), puis Sénateur du Gard (1910-1924), puis président du Sénat (1923). - Ministre des Colonies (1902-1905), du Commerce (1906-1909), de l'Instruction publique (1910). - Président du Conseil (1913-1914, puis du 09-02 au 8-11-1934). - Il fut rappelé par Albert Lebrun (1871-1950), après le début de l'affaire Stavisky (février 1934), pour former un nouveau gouvernement (Source DataBNF)"
2602,Chauvel Louis ,1967.0,,Maître de conférences des Universités à l'Institut des sciences politiques de Paris (en 1998) (Source DataBNF)
275344,Nouschi André ,1922.0,2017.0,"Professeur émérite d'histoire contemporaine à l'Université de Nice (en 1991). - Fondateur du Centre de la Méditerranée moderne et contemporaine (CMMC, Université de Nice Sophia-Antipolis, en 1968) et de la revue ""Les cahiers de la Méditerannée"" (en 1971). - Agrégé ès lettres. - Docteur en histoire (Source DataBNF)"
169317,Rosemberg Fulvia,,,
169331,Reinert Max,,,
4015,Chapuis Élisabeth,,,Psychologue clinicienne. - Maître de conférence en psychologie à l'Université de Paris 13 (en 2010) (Source DataBNF)
169332,Graven Marie-France,,,
169333,Pezé Anna,,,
209504,Garçon Anne-Françoise,,,
177025,Bergmann Denis ,1919.0,1987.0,
295892,Groppo Armelle,,,Maître de conférences de langue et civilisation russes à l'Université Paris X-Nanterre (en 2002) (Source DataBNF)
00048371,Sabourin Louis,,,
364926,Ducancel Gilbert,,,
40427,Dubois-Maury Jocelyne ,1951.0,,"Docteur de 3e cycle en droit public (Paris XII, 1982). - Maître de conférences (en 1993), puis Professeur d'Université à l'Institut d'urbanisme de Paris XII (en 2007) (Source DataBNF)"
267838,Corbin Solange ,1903.0,1973.0,Musicologue (Source DataBNF)
848533,Sidi Caroline,,,
166129,Eldin Gérard,,,
30043,Horowitz Elliott S.,,,"Historien. - Spécialiste d'histoire juive médiévale et du début de l'époque moderne. - Professeur, Department of Jewish history, Faculty of Jewish studies, Bar-Ilan university, Ramat-Gan, Israël (en 2006) (Source DataBNF)"
59733,Baggio Pauline,,,Traduit de l'anglais en français (Source DataBNF)
210283,Bœuf Patrick,,,
28781,Hourmant Louis,,,
149118,Louveau Frédéric,,,
199381,Polasky Janet,,,"Historienne. - En poste, University of New Hampshire, Durhour, États-Unis (en 1987) (Source DataBNF)"
279441,de M. F.,,,
254301,Siebert Gérard,,,
275890,Zehnacker Hubert,,,"Latiniste et numismate. - Professeur à l'Université de Paris 4-Sorbonne. - Docteur ès lettres (Paris, 1971). - Ancien président de la Société française de numismatique. - Ancien élève de l'École normale supérieure (Source DataBNF)"
31778,Leruez Jacques ,,2018.0,"Directeur de recherche au CNRS, Centre d'études et de recherches internationales, Fondation nationale des sciences politiques (en 1990) (Source DataBNF)"
177518,Bowring Philip,,,
00048583,South China Morning Post,,,
277524,Halkin Léon Ernest ,1906.0,1998.0,"Historien et essayiste. - Professeur à l'Université de Liège, Belgique (1934-1975). - Docteur en philosophie et lettres (Source DataBNF)"
2755,Monet Hervé,,,Ancien élève de l'Ecole centrale de Paris. - Directeur des études économiques de la Société générale (en 1992) (Source DataBNF)
207079,Xingjian Gao ,1940.0,,"Romancier, dramaturge et critique littéraire. - Peintre et graphiste. - Prix Nobel de littérature (en 2000) (Source DataBNF)"
7800,Barthère F.-M.,,,
200458,Soury Jules ,1842.0,1915.0,
232462,Todorov Tzvetan ,1939.0,2017.0,"Philosophe, essayiste, sémiologue, linguiste et historien. - A vécu en France depuis 1963. - Chercheur au CNRS depuis 1971, co-fondateur du CRAL, Centre de recherches sur les arts et le langage (1983) (Source DataBNF)"
195871,Pasquier Romain,,,Docteur en sciences politiques. - Chargé de recherche au CNRS. Enseignant à l'IEP de Rennes (en 2004) (Source DataBNF)
41698,Haumant Émile ,1859.0,1942.0,Professeur de langue et littérature russes (Source DataBNF)
151467,Beaud Paul ,1942.0,2007.0,"Professeur à l'université de Lausanne. - Chercheur au Centre national d'études des télécommunications. - Co-fondateur et directeur de la revue ""Réseaux"" (Source DataBNF)"
24847,Flichy Patrice ,1945.0,,"Chercheur au Centre national d'études des télécommunications, directeur du groupe de recherche sur la communication du CNRS et de la revue ""Réseaux"" (en 1991). - Professeur de sociologie à l'Université de Marne-la-Vallée. Directeur de la revue ""Réseaux, communication, technologie et société"" (en 2002) (Source DataBNF)"
364481,Jouan François ,1920.0,2009.0,"Professeur à l'université Paris-X Nanterre, Directeur du Centre de recherches mythologiques de la même université (Source DataBNF)"
79585,Delmaire Danielle ,1945.0,,Spécialiste des relations entre juifs et chrétiens. - Professeur d'histoire contemporaine à l'Université de Lille (en 2004) (Source DataBNF)
173035,Laffranque Marie,,,"Écrit en français et en espagnol. - Traduit de l'espagnol en français
Hispaniste et traductrice (Source DataBNF)"
285972,Scaiola Donatella ,1958.0,,
24290,Burgelin Olivier,,,
00048811,Roy Jean,,,
00048821,Sélic Jean-Pierre,,,
235406,Calmette Joseph ,1873.0,1952.0,"Ancien élève de l'École des chartes (1900) et docteur ès lettres (Paris, 1902). - Historien médiéviste. - Professeur d'histoire du Moyen âge et de la France méridionale à l'Université de Toulouse. - Membre de l'Institut, Académie des inscriptions et belles-lettres (élu en 1934) (Source DataBNF)"
179756,Fontanieu Pierre ,1730.0,1784.0,"Intendant et contrôleur général des meubles de la couronne, des académies royales des sciences, et d'architecture. - Membre de l'Académie des Sciences (Source DataBNF)"
386610,Domergue Lucienne ,1950.0,2007.0,"Historienne, spécialiste de l'Espagne. - Professeur emérite de l'Université de Toulouse-le-Mirail (en 2003)
Écrit aussi en espagnol (Source DataBNF)"
823833,Clastrier Jean ,1910.0,1997.0,
601862,Grand Daniel,,,Ingénieur retraité (Source DataBNF)
831059,Legrand Jean ,1944.0,,
00048893,IHRF - Institut d'histoire de la Révolution française,,,
238127,Teulières Laure,,,"Docteur en histoire (Toulouse 2, 1997). - Membre du laboratoire Diasporas, CNRS, Université Toulouse-Le Mirail (en 2005). - Maître de conférences à l'université de Toulouse-le-Mirail (en 2012) (Source DataBNF)"
737092,Aebersold Estelle,,,
612790,Ballot Ch.,,,
177950,Leroy Jules ,1903.0,1979.0,"Historien, orientaliste. - Prêtre du Diocèse de Paris (à partir de 1934). - Maître de recherche au Centre national de la recherche scientifique (1968-1970 ; attaché de recherche, 1956-1961 ; chargé de recherche, 1961-1968). - Moine de l'Abbaye bénédictine Saint-Pierre de Solesmes (1922-1934 ; ordonné prêtre en 1929). - Professeur à Paris (1934-1954) (Source DataBNF)"
00049001,Cosset Jean-Claude,,,
00049011,Parizeau Jacques,,,
275990,Sozzi Lionello ,1930.0,2014.0,"A aussi écrit en français et traduit du français en italien
Professeur de langue et de littérature française à l'Université de Turin (Source DataBNF)"
141251,Adelkhah Fariba,,,"Anthropologue. - Membre de l'équipe "" Sciences sociales du monde iranien contemporain"" au CNRS ( en 1991 ). Directeur de recherche au CERI, Centre d'études et de recherches internationales (en 2005) (Source DataBNF)"
268377,Carré Olivier ,1935.0,,"Docteur ès lettres. - Sociologue. - Chercheur à la Fondation nationale des sciences politiques, groupe Islam et politique, Paris (en 1983). - Enseignant à l'Université de Paris III (en 1983) (Source DataBNF)"
251005,de Laharpe L.-H.,,,
606419,Beregi Théodore,,,
194836,Gagnebin Laurent ,1939.0,,Pasteur (1963-1966) et théologien. - Professeur à la Faculté libre de théologie protestante de Paris (1987) (Source DataBNF)
8168,Damais Louis-Charles ,1911.0,1966.0,"Titulaire de 6 diplômes de langues orientales (arabe syrien et littéral, persan, turc, malais et chinois). - Professeur de civilisation indonésienne à Saïgon puis à Djakarta. - Directeur d'études de langues et civilisations indonésiennes à l'École pratique des hautes études (1959-1966). - A traduit de l'arabe en français sous le pseudonyme Jean Dinet (Source DataBNF)"
249968,Armogathe Jean-Robert ,1947.0,,"Prêtre du diocèse de Paris (ordonné en 1976). - Directeur d'études en sciences religieuses, Laboratoire Histara à l'École pratique des hautes études, Ve section (en 1990). - Ancien élève de l'École normale supérieure (1967). - Officier de la légion d'honneur (2017) (Source DataBNF)"
4876,Pierrein Louis ,1911.0,1986.0,Directeur de l'École supérieure de commerce de Marseille. Spécialiste d'histoire et de géographie économiques de Marseille. - Membre de l'Académie de Marseille (élu en 1961) (Source DataBNF)
206233,Blanc Henri ,1946.0,,
206234,Costantini Michel ,1949.0,,"Agrégé de grammaire. - Docteur d'Etat en linguistique (Paris 8, 1993). - Maître de conférences à l'Université François Rabelais (histoire ancienne), rédacteur en chef de ""EIDOS-Bulletin international de sémiologie de l'image"", secrétaire général de l'Association internationale de sémiotique visuelle (en 1995), professeur en sémiotique des arts et de la littérature à l'Université de Paris 8, Département de littérature française (en 2002) (Source DataBNF)"
206235,Maakaroun Élie,,,
00049181,Garnier Bernard,,,
149302,Débart Cécile,,,
389803,Haught John,,,"Professeur de théologie. - Directeur du Georgetown Center for the study of science and religion : Georgetown University, Washington, DC. (en 2008) (Source DataBNF)"
284173,Médina José,,,
57935,Souffrant Claude,,,
272292,Stiegler Bernard ,1952.0,,"Docteur en philosophie (EHESS, 1993). - Professeur de philosophie à l'Université de Compiègne (1988-2001). - Directeur de l'IRCAM, Institut de recherche et coordination acoustique musique, Paris (depuis 2002) (Source DataBNF)"
830950,Thomas Alain,,,
830951,Mesnier Madeleine,,,
213408,Mas Amédée,,,
246670,Bardelmann Claire ,1971.0,,Maître de conférences en littérature à l'Université de Metz (en 2005) (Source DataBNF)
273773,Houston Robert Allan ,1954.0,,"Professeur d'histoire moderne, University of Saint-Andrews, GB (en 1997) (Source DataBNF)"
273774,Withers Charles W. J. ,1954.0,,
160359,Chappey Jean-Luc ,1968.0,,"Docteur en histoire, spécialiste de l'histoire intellectuelle de la Révolution française et de l'Empire. - Maître de conférences en histoire moderne à l'Université Blaise Pascal-Clermont-Ferrand II (en 2002), maître de conférences à l'Université Paris I-Panthéon-Sorbonne (en 2008) (Source DataBNF)"
177874,Gauvard Claude ,1942.0,,Historienne. - Professeur d'histoire du Moyen âge à l'Université de Reims (en 1991) puis à l'Université de Paris 1 (en 1996) (Source DataBNF)
236291,Bobis Laurence ,1961.0,,"Ancienne élève de l'École nationale des Chartes et auteur d'une thèse sur l'histoire du chat dans l'Occident médiéval. - Conservateur à la Bibliothèque nationale, Cabinet des médailles (en 1991). - Directrice de la Bibliothèque de l'Observatoire de Paris (en2003) (Source DataBNF)"
393900,Baudouin Thierry,,,"Sociologue. - En poste au CNRS, Laboratoire d'histoire maritime (en 1994). - Chercheur CNRS-Université Paris 8 (en 2011) (Source DataBNF)"
